Price,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AMD,GD,GLD,MATX,NRG,NVDA,TSLA,AMD,GD,GLD,MATX,NRG,NVDA,TSLA,AMD,GD,GLD,MATX,NRG,NVDA,TSLA,AMD,GD,GLD,MATX,NRG,NVDA,TSLA,AMD,GD,GLD,MATX,NRG,NVDA,TSLA
2016-03-23,2.680000067,109.9646378,116.6100006,33.00311661,10.71597385,0.843126714,14.83866692,2.829999924,110.9470471,117.1200027,33.45937843,11.31818066,0.849248714,15.64866734,2.680000067,109.7763332,116.1600037,32.99466546,10.70772426,0.828923571,14.80200005,2.799999952,110.6850646,116.7399979,33.43403144,11.29343188,0.832596818,15.49133301,10167100,785600,15993700,191100,4170300,429008000,74232000
2016-03-24,2.789999962,105.6747513,116.3300018,33.26504135,10.83971405,0.844351232,15.1833334,2.809999943,108.3927504,116.9400024,33.34953666,10.87271163,0.845820531,15.25933266,2.619999886,104.5777217,116.3000031,32.54684894,10.18801135,0.832841821,14.33333302,2.690000057,108.3927504,116.7699966,32.85102561,10.60873024,0.835535497,14.38533306,10040200,3344100,6280900,164700,5809700,244956000,74413500
2016-03-28,2.779999971,107.0992508,116.5999985,32.36095428,10.63347912,0.852922022,15.350667,2.839999914,107.3366614,116.9100037,33.39177425,10.9304573,0.856595211,15.65400028,2.730000019,105.6010715,116.2699966,32.21731713,10.45199206,0.841902339,15,2.809999943,106.018592,116.7300034,33.39177425,10.88921013,0.842881853,15.44066715,7683700,1786100,3879100,188300,3114900,265388000,58885500
2016-03-29,2.859999895,107.950676,118.7600021,33.40868378,10.90571022,0.866635561,15.34200001,2.880000114,108.229023,118.8099976,33.47627681,10.91395902,0.868594588,15.49199963,2.700000048,106.4770559,116.8000031,32.11593285,9.981777244,0.847289925,15.02200031,2.74000001,107.0746862,117.3600006,32.2933714,10.54273607,0.849248952,15.32600021,13616200,1633800,14472400,219900,7167000,261812000,60214500
2016-03-30,2.859999895,107.8441925,117.0999985,33.69594955,10.67472744,0.875695944,15.1260004,2.980000019,108.392704,118.1999969,33.94097782,11.18619113,0.887695139,15.69999981,2.849999905,107.4430492,116.9100037,33.41711995,10.66647863,0.869329021,15.10000038,2.880000114,108.1716704,117.8799973,33.61990541,11.01295363,0.869818807,15.67266655,14945900,1400200,10769100,173500,5551600,376700000,60495000
2016-03-31,2.849999905,107.5495224,117.6399994,33.94098663,10.73247147,0.872512579,15.31799984,2.880000114,107.9179368,118.3899994,34.12687309,10.88920975,0.881573178,15.82800007,2.799999952,106.7717823,117.5999985,33.25659237,10.5757324,0.865655928,15.00066662,2.839999914,107.7132677,118.1600037,33.56921695,10.67472512,0.879614152,15.28933334,9071500,1820800,9348200,168300,5116800,379884000,120193500
2016-04-01,2.829999924,108.3436508,116.9300003,33.46782684,10.53448677,0.885246336,15.83933258,2.880000114,108.5728793,116.9800034,33.76355237,10.71597305,0.885736122,16.52666664,2.75999999,106.174163,115.5500031,33.11295299,10.17151264,0.860513296,15.55000019,2.789999962,106.7390518,116.0800018,33.61146404,10.70772346,0.867125082,16.3220005,8257700,2060900,10405400,191800,7085200,348292000,239962500
2016-04-04,2.829999924,107.81147,116.1500015,32.68203735,10.5674839,0.876675606,16.4659996,2.869999886,108.9412472,116.7300034,33.73820453,10.94695641,0.897245675,16.80800056,2.799999952,107.6722966,116.0699997,32.65669037,10.41074483,0.87324728,16.24266624,2.829999924,108.3026683,116.6699982,33.46782599,10.53448633,0.892592915,16.6079998,5591100,1555300,7643700,136900,6554300,393940000,202129500
2016-04-05,2.75999999,107.1156158,117.6600037,32.02299118,10.07252312,0.875451207,17.03133392,2.839999914,108.3354482,117.9300003,32.4623539,10.51799094,0.883532293,17.10400009,2.720000029,106.935506,117.1500015,31.98919306,10.06427352,0.865411036,16,2.75999999,107.524954,117.7600021,32.32716463,10.47674376,0.86883942,16.03333282,9640200,1488700,8865900,180700,12557900,339568000,149230500
2016-04-06,2.799999952,108.4660873,116.9400024,30.42605972,9.924033165,0.876675606,17.69466782,2.799999952,108.5731411,117.3899994,31.91314477,10.18801464,0.877165392,17.84933281,2.720000029,106.6791817,116.2600021,30.28242255,9.643553293,0.848024508,16.89666748,2.75,106.876804,116.6999969,31.91314477,10.13851787,0.864431544,16.93133354,12534600,1455200,7549400,517600,10375700,453376000,175582500
2016-04-07,2.640000105,108.1943283,118.6100006,30.30776596,10.09727001,0.867614865,17.14666748,2.829999924,109.5200984,118.8499985,30.40916031,10.30350511,0.878879412,17.95599937,2.609999895,107.7414231,115,29.8599522,9.87453652,0.863941677,16.96733284,2.75999999,108.1037473,118.6500015,30.26551993,9.915783696,0.87104319,17.76333237,13479200,1419800,11900500,332700,8468700,378104000,132843000
2016-04-08,2.74000001,109.4460144,118.4300003,30.58660126,10.45199203,0.873247087,16.67133331,2.75999999,110.1788929,118.7699966,30.95837093,10.72422223,0.880348658,17.38800049,2.680000067,108.9354609,117.9800034,30.40916595,10.28700416,0.864676217,16.53466606,2.700000048,109.0425147,118.0699997,30.43451293,10.28700416,0.874716386,17.36666679,8489000,1120800,9078900,256100,5634600,255936000,110458500
2016-04-11,2.75999999,108.6143036,120.0299988,30.28242874,10.81496906,0.878634691,16.66133308,2.819999933,110.4012218,120.3000031,31.4991323,11.02120418,0.893082701,17.26600075,2.74000001,108.5813707,119.4199982,30.28242874,10.4767436,0.875696093,16.35333252,2.75999999,109.8330327,119.4700012,30.7978389,10.53448997,0.878389769,16.73333359,9045100,902200,9846000,346400,5292800,387524000,137425500
2016-04-12,2.809999943,109.9730148,120.0500031,30.30776596,10.95520687,0.877655029,16.52133369,2.849999905,110.2200552,120.3499985,30.72178482,11.03770122,0.882797517,16.78666687,2.75999999,108.5484335,119.5500031,30.24862087,10.59223349,0.860513288,16.24200058,2.789999962,108.6472446,120.2300034,30.26551993,10.83971573,0.881573082,16.63333321,16131900,826900,9689500,277900,4739300,292764000,86448000
2016-04-13,2.799999952,110.6071014,118.7699966,31.86245537,11.07894802,0.899694383,16.96866608,2.819999933,111.1588179,119.4300003,31.87090651,11.26043431,0.899939247,17.03333282,2.730000019,109.9318585,118.5599976,30.36692204,10.78196902,0.881573128,16.48866653,2.779999971,110.7388454,119.3700027,30.53590945,10.97995528,0.881573128,16.56733322,8048000,1387800,8841500,513400,4157500,350716000,73884000
2016-04-14,2.720000029,109.989502,117.1100006,31.76107407,10.97995472,0.90214318,16.79066658,2.789999962,110.7059078,118.1900024,32.02300481,11.17794018,0.906061291,17.12266731,2.700000048,109.437773,116.9499969,31.4906954,10.92220837,0.893572309,16.73666763,2.769999981,110.4423947,118.0899963,31.77797314,11.07894745,0.897245557,16.86666679,8985300,1159900,13165800,184900,3609000,416564000,61983000
2016-04-15,2.700000048,111.0105896,117.9199982,32.14972305,11.26043415,0.909244597,16.96733284,2.75,111.2823328,118.1200027,32.3102625,11.38417566,0.917325681,16.97333336,2.680000067,109.9400896,117.1900024,31.71880833,10.84796402,0.898959565,16.6079998,2.720000029,110.0883188,117.3300018,31.71880833,10.90571038,0.901898162,16.75399971,7487500,1158600,7838100,221600,4331300,436972000,56286000
2016-04-18,2.75999999,112.2292709,117.7399979,32.03989029,11.36767673,0.905326664,16.92533302,2.799999952,112.410433,118.5599976,32.31027209,11.48316866,0.907530613,17.22066689,2.650000095,110.6235277,117.6299973,31.904701,10.82321628,0.89651093,16.77733231,2.670000076,110.8540953,118.5299988,31.92160007,10.96345619,0.907530613,16.81533241,8938800,1283500,5809800,185600,5437400,307320000,64071000
2016-04-19,2.619999886,112.5587158,119.5800018,32.3102684,11.80489635,0.889164507,16.49133301,2.779999971,112.7728108,120.0899963,32.67358695,11.82139475,0.910469166,16.95800018,2.609999895,111.644675,119.3700027,32.13282986,11.32643024,0.883532234,16.08333206,2.779999971,112.443432,119.8700027,32.29336934,11.47491975,0.908755004,16.87466621,11719900,1567800,21031500,175300,7431300,309152000,95362500
2016-04-20,2.700000048,112.5751419,118.9700012,32.00609207,11.61515903,0.892592907,16.66466713,2.720000029,114.4937913,120.0800018,32.41165989,11.79664612,0.897980317,16.91066742,2.609999895,112.4845609,118.7200012,31.49912988,11.46666953,0.886715769,16.10000038,2.619999886,112.5998447,119.6699982,32.2426725,11.79664612,0.887695282,16.4173336,7926100,1639000,10233200,258100,6106800,200172000,77911500
2016-04-21,2.619999886,113.4068451,119.4199982,31.69346619,11.54091358,0.891613305,16.55266762,2.700000048,114.2714801,120.5500031,32.1412833,11.85439096,0.897000714,16.7266674,2.599999905,112.5669129,119.1299973,31.5582769,11.42542245,0.887695194,16.46066666,2.650000095,112.6986694,120.4199982,31.8624536,11.63990631,0.892837681,16.59933281,13957200,1492600,14612800,435000,6258100,178280000,41746500
2016-04-22,3.99000001,113.5550385,117.8899994,32.55529785,11.71415138,0.888185263,16.91666794,3.99000001,113.9914709,119.0199966,32.65669223,12.01937918,0.90067419,16.93333244,3.180000067,112.3527948,117.2799988,31.71036406,11.55741308,0.885246664,16.38066673,3.190000057,113.6620922,118.7099991,31.83710542,11.61515865,0.894552188,16.59266663,143265300,1140100,10047000,240000,5664500,223540000,56794500
2016-04-25,3.450000048,112.6410065,118.2300034,32.16662216,11.69765377,0.892592907,16.78800011,3.819999933,113.431533,118.7099991,32.55529085,11.81314491,0.897490531,17.15866661,3.309999943,112.4022088,118.1100006,31.82864743,11.52441628,0.88598112,16.71733284,3.809999943,112.855114,118.1399994,32.52149595,11.63165861,0.888429932,16.86733246,80607900,951500,4369400,226800,5069200,191972000,55054500
2016-04-26,3.660000086,114.2220917,118.6999969,33.28193665,12.0028801,0.893327594,16.91600037,3.75,114.4608894,118.8899994,33.3579808,12.01112969,0.90826539,17.04866791,3.440000057,113.011605,118.4499969,31.81175387,11.71415071,0.889409482,16.62599945,3.450000048,113.2339301,118.7900009,32.38630902,11.7224003,0.897980355,16.80333328,36336900,1468500,9906800,236200,5349500,214536000,48357000
2016-04-27,3.730000019,118.2569733,119.0400009,33.01155853,12.35760593,0.913652658,16.76466751,3.75,118.7016357,119.6999969,33.66215785,12.5885898,0.914142444,17,3.529999971,114.1314473,118.4300003,32.65668794,12.06062769,0.889409401,16.62666702,3.549999952,114.4608259,118.9700012,33.48472255,12.07712688,0.891123564,16.85000038,24186800,2888100,7976400,267900,8405500,352396000,48087000
2016-04-28,3.609999895,116.239563,121.2900009,32.78342819,12.39893627,0.886470735,16.51399994,3.799999952,118.12528,121.4199982,33.32418527,12.67171281,0.913407725,16.89533234,3.599999905,115.8360633,119.7300034,32.35251341,12.12615974,0.884266845,16.49600029,3.690000057,117.1041981,119.9199982,32.77498027,12.27494722,0.908020315,16.65666771,20230000,1783000,15133600,158200,6280500,381224000,37785000
2016-04-29,3.549999952,115.7125778,123.6500015,32.85102081,12.48159313,0.870063782,16.05066681,3.690000057,115.9678484,123.9300003,33.20589139,12.60558215,0.884756655,16.56200027,3.450000048,114.4609154,122.3399963,32.39475587,12.27494424,0.860513397,15.85400009,3.690000057,115.3667262,122.4300003,32.6989325,12.48159313,0.882797628,16.54266739,17717800,1893500,19043900,240300,5496800,321904000,81207000
2016-05-02,3.74000001,116.7912521,123.2399979,33.52697372,12.31627369,0.881573319,16.12000084,3.75,117.5900088,123.9599991,33.55232071,12.46506114,0.88696073,16.21266747,3.569999933,115.2596171,123.0500031,32.63134273,12.20055081,0.874226882,15.6546669,3.579999924,115.8772117,123.7799988,32.96931754,12.40719971,0.878389857,16.10000038,16972800,1529100,12137500,243400,7783500,256076000,57658500
2016-05-03,3.599999905,117.2112274,122.9599991,31.76107407,11.59713745,0.871043205,15.48799992,3.710000038,117.606497,123.8199997,33.12141853,12.21708423,0.87520618,15.92733288,3.579999924,115.3419833,122.5100021,31.6427838,11.50621221,0.863451906,15.44133282,3.700000048,116.2230785,123.7300034,33.12141853,12.19228658,0.871532991,15.82400036,13784800,1291700,9063600,287500,5892400,224024000,64533000
2016-05-04,3.599999905,116.4618454,122.2099991,31.71035576,12.08482838,0.851207852,14.83733273,3.670000076,117.219439,123.2300034,32.40320103,12.14268982,0.861247964,15.63066673,3.539999962,115.8277908,121.5100021,31.49067445,11.6632644,0.842392118,14.69333267,3.539999962,116.9229932,122.8499985,31.67656087,11.6797967,0.860513314,15.35266685,8688500,958200,9398200,263100,7506400,525764000,130507500
2016-05-05,3.660000086,117.0959854,122.0699997,27.73071671,12.28321171,0.856350362,14.10200024,3.799999952,117.4253769,122.7300034,30.98370933,12.96102071,0.866390532,15.2426672,3.609999895,116.1160662,121.25,27.07166962,12.20881876,0.849983439,13.98600006,3.640000105,116.6513226,122.6299973,30.07963076,12.3328078,0.858309447,15.23066711,21529600,1429000,8846900,1917900,7549500,246884000,168822000
2016-05-06,3.680000067,118.1170502,123.1800003,27.68003082,12.82876682,0.865166008,14.32866669,3.75,118.3064424,123.8099976,27.82367125,12.88662827,0.867369957,14.42466736,3.640000105,116.7089287,122.5899963,27.1139267,12.26668144,0.853166813,13.8739996,3.650000095,116.9230362,122.8300018,27.40120434,12.29974524,0.854880976,14.05799961,11839300,1780800,11366800,392900,6041800,183240000,85278000
2016-05-09,3.650000095,117.7299957,120.6500015,28.00110626,12.93622303,0.863941669,13.92800045,3.680000067,119.2039826,121.2900009,28.27148483,13.03541521,0.871043183,14.40999985,3.450000048,117.5159008,120.5899963,27.63778446,12.60558505,0.856840098,13.78666687,3.660000086,117.9852661,121.1999969,27.75607468,12.94448918,0.867369994,14.38133335,16299400,1400000,9236200,288000,5664100,333336000,71646000
2016-05-10,3.640000105,119.98629,120.9800034,27.72075844,13.18419838,0.880593538,13.91266727,3.680000067,120.0603983,121.3799973,28.55331528,13.20073067,0.882062837,13.96466732,3.559999943,118.2487899,120.0800018,27.52536274,12.86182663,0.861003044,13.66666698,3.660000086,118.3640737,120.7399979,28.28146012,13.01887943,0.869328993,13.83666706,9415100,1565000,9845000,262000,4599100,269676000,61059000
2016-05-11,3.650000095,119.3687134,122.1200027,26.86271095,13.03541279,0.883042455,13.93066692,3.680000067,120.4803763,122.1600037,27.76323146,13.34951842,0.892837703,14.3653326,3.599999905,119.1628485,121.3799973,26.86271095,12.89489148,0.878389694,13.73666668,3.609999895,120.0110109,121.8499985,27.72075471,13.18419946,0.883287377,13.83933258,7540300,1383500,7590100,246000,5384400,328176000,77428500
2016-05-12,3.589999914,119.6569366,121.1600037,26.81174278,12.91969109,0.871043205,13.81866741,3.680000067,120.2086532,122.3899994,27.07510391,13.25032984,0.893327434,14.11133289,3.549999952,118.8170042,121,26.48891515,12.82876584,0.855370821,13.57733345,3.650000095,119.1875711,122.0199966,26.99014876,13.13460616,0.889409324,14.09599972,9255800,1372100,7447100,284800,4776800,670540000,54757500
2016-05-13,3.670000076,118.8828506,121.7099991,26.51440048,12.77090263,1.003523946,13.84066677,3.730000019,119.9615806,121.8600006,26.84572541,13.06021143,1.004013673,14.07999992,3.549999952,118.7181613,120.6600037,26.08113229,12.71304119,0.955037442,13.77999973,3.559999943,119.2945804,121.0899963,26.66731943,12.87836016,0.959690143,13.85200024,16470100,991200,7672800,270300,4175200,2110256000,42342000
2016-05-16,3.789999962,119.7063217,121.8000031,26.76076508,13.02714729,1.033154726,13.88599968,3.849999905,120.068646,122.9700012,26.89669264,13.19246626,1.048092578,14.21000004,3.650000095,118.5781861,121.3799973,26.43793751,12.76263616,0.992749299,13.86133289,3.670000076,118.6275916,122.9300003,26.50590129,12.81223224,0.995932761,13.87666702,14703800,937300,7103000,253200,5913900,973032000,44241000
2016-05-17,3.789999962,119.4016418,122.2200012,26.59934616,13.05194473,1.035358906,13.64400005,3.980000019,121.1803176,122.5199966,27.3299563,13.35778502,1.042705285,13.98799992,3.690000057,118.7922772,121.4800034,26.40395052,12.87009348,1.015278562,13.60133266,3.799999952,119.7557234,121.5800018,26.7352737,13.00234865,1.028502138,13.93666744,20066100,1557500,8619800,287400,4640000,628392000,42654000
2016-05-18,3.839999914,118.8334503,120.0999985,26.46342087,12.65517998,1.061806202,14.07800007,3.970000029,120.1592207,121.9199982,26.70979057,13.10980696,1.07380546,14.35400009,3.769999981,118.0923417,119.8799973,26.33598899,12.54772245,1.028502279,13.85000038,3.789999962,118.8334503,121.2200012,26.44642952,12.92795648,1.028502279,13.94333267,19487500,1154400,13381700,339900,4154000,541072000,84262500
2016-05-19,3.769999981,118.2405396,119.8700027,26.3614769,12.80396366,1.066458702,14.34733295,3.849999905,118.5452281,119.9800034,26.77775525,12.97754874,1.074050061,14.45266724,3.690000057,117.1865125,118.9199982,25.94519854,12.46505964,1.056173726,13.81999969,3.829999924,118.1334984,119,26.23404339,12.53945336,1.057642908,14.24133301,17696900,1236900,14339700,288500,3255100,398880000,102994500
2016-05-20,3.869999886,119.0886841,119.7099991,27.00713539,13.00234985,1.085559607,14.68533325,3.900000095,119.3521971,120.3199997,27.01562945,13.07674359,1.089967504,14.7033329,3.809999943,118.3475757,119.3099976,26.38696403,12.80396708,1.071356459,14.42333317,3.829999924,118.9734003,120.1900024,26.45492782,12.87009467,1.073070622,14.4659996,13799600,1194500,10379400,232700,3024600,391084000,135106500
2016-05-23,4.039999962,117.1371231,119.3700027,26.6333313,13.142869,1.087273598,14.41466713,4.199999809,119.0969609,119.5999985,27.0920864,13.34951788,1.094375112,14.84000015,3.880000114,117.1371231,118.75,26.5398805,12.94448625,1.080661811,14.39066696,3.900000095,118.808745,118.8600006,26.92217776,12.9692839,1.090212196,14.65799999,35467000,1632000,8628200,245900,3280200,413636000,76537500
2016-05-24,4.199999809,117.7217636,117.3000031,26.62483406,13.24206352,1.113666654,14.52733326,4.210000038,118.0511424,118.2300034,26.88819348,13.39911557,1.117103999,14.58266735,3.920000076,117.5241288,117.25,26.36147464,12.97755236,1.087641827,14.3453331,4.090000153,117.5488316,118.1699982,26.69279783,13.23379738,1.090588056,14.43999958,34283900,1977800,12772000,281700,3819500,415788000,45207000
2016-05-25,4.179999828,117.7299957,116.9800034,27.35544968,13.10154247,1.109001994,14.63866711,4.349999905,118.2158338,117.0599976,27.41491778,13.18420157,1.121768791,14.7573328,4.150000095,117.3841443,116.3199997,26.59935076,12.75437221,1.100163307,14.43400002,4.239999771,118.1252527,116.5899963,26.75226968,12.91142505,1.117104065,14.52733326,24703600,1349500,10487300,201400,6265700,458076000,46902000
2016-05-26,4.349999905,117.6147003,116.5800018,27.7717247,12.93622303,1.120786309,15.00800037,4.380000114,117.9852545,117.6299973,27.89066415,13.2999256,1.128888377,15.01733303,4.170000076,117.3182544,116.3899994,27.45739283,12.86183008,1.107773901,14.60333347,4.190000057,117.7135114,117.5699997,27.47438418,13.16767041,1.110965628,14.69999981,22625700,951400,5893500,257800,7175600,309964000,61086000
2016-05-27,4.599999905,117.8617935,115.6200027,28.08605385,13.38258648,1.126924396,14.86933327,4.630000114,118.1088214,116.3600006,28.13702465,13.44044793,1.128643009,15.06200027,4.369999886,117.5818077,115.2900009,27.69525936,12.94449014,1.118331211,14.71666718,4.389999866,117.5900503,116.2699966,27.72924206,12.94449014,1.122014054,14.99933338,34429600,761100,8686700,225300,3843500,277416000,54754500
2016-05-31,4.570000172,116.8241882,116.0599976,28.31543541,13.53963566,1.14705658,14.88199997,4.710000038,118.5040525,116.4000015,28.50233376,13.84547673,1.149511808,14.98333263,4.5,116.5524451,115.5,28.06906572,13.38258362,1.131097944,14.76666737,4.670000076,118.199364,115.7600021,28.17101057,13.42391278,1.13183456,14.86933327,25379200,1690900,8187600,445500,5780300,412524000,41835000
2016-06-01,4.429999828,116.4948349,115.9400024,28.57029343,13.92813873,1.149266601,14.63733292,4.639999866,116.8242137,116.1399994,28.68073231,13.99426633,1.160314781,14.82666683,4.380000114,116.0831051,115.1999969,27.85667314,13.47351012,1.138218303,14.45933342,4.599999905,116.8242137,115.9700012,28.12003089,13.50657471,1.14165553,14.76533318,29696400,5111200,8399600,325200,6392200,387132000,44740500
2016-06-02,4.239999771,115.3914032,115.6699982,28.45985413,14.17611694,1.157368779,14.59733295,4.400000095,116.4948361,115.9700012,28.81666268,14.34143673,1.167189463,14.66066742,4.070000172,115.2761194,115.5800018,28.32392659,13.84547896,1.14411075,14.47399998,4.369999886,116.0419308,115.7799988,28.52781951,13.84547896,1.155404549,14.63933277,35335000,2087000,4591600,273600,4419400,329208000,30492000
2016-06-03,4.159999847,115.4737473,118.8799973,28.01808548,14.37449646,1.141164303,14.59933281,4.199999809,116.0007609,118.8899994,28.57029283,14.52328391,1.147547758,14.79599953,4.079999924,114.2632605,118.2300034,27.82268988,14.10171998,1.121031939,14.5340004,4.159999847,115.2925851,118.25,28.57029283,14.30010273,1.146074761,14.66666698,17561800,2602400,14605100,156900,6667200,461076000,33435000
2016-06-06,4.46999979,115.5643005,118.9199982,28.21348953,14.77126312,1.135272145,14.71199989,4.510000229,116.3136517,119.1699982,28.42587654,14.79605998,1.152949399,14.7266674,4.170000076,115.3172602,118.4599991,27.83968956,14.41582678,1.129379688,14.36333275,4.199999809,115.7207598,118.8899994,27.99260847,14.46542208,1.144110714,14.53333282,21329600,979900,9887900,172900,6683400,322512000,33742500
2016-06-07,4.510000229,116.1572342,118.8199997,28.48534203,14.79606438,1.137481689,15.48933315,4.670000076,116.774829,119.0199966,28.57879282,14.87872427,1.148529987,15.62933254,4.46999979,115.7455043,118.4100037,28.10304804,14.52328783,1.13699069,14.76799965,4.559999943,115.9019637,118.5,28.21348694,14.72167063,1.142146532,14.81599998,20676200,1826600,4602900,266000,6320100,193400000,93204000
2016-06-08,4.460000038,116.5113068,120.5800018,28.45136642,14.69686604,1.133799195,15.70133305,4.559999943,116.6595235,120.7799988,28.6382648,15.14322671,1.141901266,16.05666733,4.380000114,115.7784282,120.2300034,27.89066483,14.66380146,1.124469509,15.5073328,4.539999962,116.0007533,120.3000031,28.45986048,14.93657787,1.137727423,15.58666706,16074300,870500,11661700,777400,4577600,234616000,89580000
2016-06-09,4.519999981,116.9148026,121.25,28.90161705,13.71322155,1.163261533,15.29066658,4.539999962,117.038329,121.4800034,28.99506783,13.98599804,1.164980147,15.6886673,4.320000172,116.1078156,120.5500031,27.93313306,13.26685916,1.127416011,15.13733292,4.409999847,116.2642749,120.6100006,28.21348215,13.9777319,1.129871242,15.66533279,16219100,1347100,12174000,308700,10766900,472168000,67381500
2016-06-10,4.320000172,116.5442276,121.7399979,28.27295494,12.31627369,1.13428998,14.58600044,4.46999979,117.0053629,122.0999985,28.61277542,13.52310404,1.159823803,15.19799995,4.300000191,116.1324978,121.1800003,27.9926058,12.2832099,1.132816866,14.5613327,4.400000095,116.2477817,121.5500031,28.49383922,13.52310404,1.149512121,15.15933323,15106500,1400800,13940000,481000,9009700,400024000,90399000
2016-06-13,4.400000095,114.5514603,122.6399994,28.29843903,12.29974461,1.148775816,14.52466679,4.480000019,116.6183392,122.8300018,28.58728541,12.54772348,1.171117918,15.05133343,4.320000172,114.485582,122.0299988,28.08605207,12.11789332,1.135517902,14.51066685,4.320000172,116.2724877,122.8000031,28.23047364,12.27494695,1.135517902,14.63333321,13500700,1390800,12594200,232000,5681300,475588000,62895000
2016-06-14,4.389999866,114.8149567,122.7699966,28.16251564,11.76245594,1.150985479,14.33066654,4.510000229,114.839672,123.0599976,28.60427772,12.30800974,1.156386821,14.81333256,4.329999924,113.8844559,122.3000031,27.98410811,11.64673305,1.133308222,14.16866684,4.400000095,114.452645,123,28.1964951,12.23361601,1.146075137,14.59200001,16757400,1084100,11651700,215900,7032800,298344000,53703000
2016-06-15,4.420000076,115.3749237,123.6800003,28.28994942,11.53100777,1.162769914,14.51333332,4.480000019,115.9513429,123.8700027,28.71472344,11.85338032,1.172836096,14.79333305,4.300000191,114.8973156,122.3799973,28.0435797,11.37395496,1.147793391,14.34200001,4.440000057,115.0784778,122.5199966,28.17950726,11.67152907,1.160560301,14.46333313,11575300,1462200,15053000,219600,6757400,301036000,43627500
2016-06-16,4.75,115.0867081,122.3799973,28.0096035,11.54753876,1.167434812,14.52866745,4.75,115.8195866,125.6699982,28.07756567,11.74592148,1.169398925,14.53600025,4.460000038,113.9915053,122.2300034,27.55084672,11.25823003,1.142883105,14.23333263,4.5,114.905546,125.1699982,28.07756567,11.44008125,1.154176901,14.49466705,34182700,946200,26635000,147600,8548500,246456000,36604500
2016-06-17,5.260000229,114.4526215,123.9499969,28.00111008,11.89471149,1.14705658,14.36466694,5.269999981,115.3584192,124.0999985,28.34942474,12.16748799,1.16915317,14.66600037,4.679999828,113.7032704,122.6900024,27.77173166,11.5888712,1.142391739,14.30000019,4.75,115.2019599,123.2600021,28.07756955,11.5888712,1.16890767,14.52066708,64894100,1520400,15573800,290400,6458200,471000000,46689000
2016-06-20,5.099999905,116.0419235,123.2099991,28.46835327,11.77898979,1.167680979,14.64666653,5.449999809,116.5689372,123.3300018,28.95259863,12.16749003,1.182657511,14.91666698,5.090000153,115.2596394,122.1299973,28.26446356,11.77072364,1.164734749,14.54866695,5.389999866,115.6301937,122.2600021,28.26446356,11.93604264,1.165471365,14.63333321,43541300,1897400,11866200,220500,3950400,293768000,53332500
2016-06-21,5.449999809,114.7984467,120.8399963,28.09455872,11.84511566,1.160560846,14.64066696,5.5,116.5853516,121.8600006,28.48535011,11.95257319,1.175782876,14.8380003,5.090000153,114.7984467,120.7699966,27.74624408,11.6302006,1.158842115,14.58733273,5.099999905,116.2889058,121.6500015,28.46835876,11.78725422,1.172591147,14.71199989,35864600,1597100,14585600,207900,3314300,212508000,67935000
2016-06-22,5.019999981,114.2879486,120.9000015,28.27295494,11.68806267,1.159578443,13.11066723,5.519999981,115.605489,121.25,28.37490303,11.86991314,1.170626742,13.72999954,4.960000038,114.1397319,120.6800003,27.67827396,11.47314761,1.157614329,13.05000019,5.460000038,115.1031781,120.8300018,27.9926058,11.82031784,1.16301567,13.29800034,47943300,1359900,7861000,190400,4075800,202620000,356136000
2016-06-23,5.210000038,115.1031723,120.1100006,29.01206779,12.0104332,1.190513611,13.09333324,5.260000229,115.4078483,121.0299988,29.08002995,12.02696549,1.191741226,13.17000008,5.050000191,114.3538211,120.0599976,28.53631971,11.74592287,1.169890127,12.80866718,5.170000076,115.4078483,120.4899979,28.53631971,11.79551895,1.170626742,13.04599953,29159200,1017900,10704900,156800,3186600,297880000,151960500
2016-06-24,4.880000114,112.1057739,126,28.1200428,11.56407166,1.122750401,12.87666702,5.070000172,114.3620574,126.8199997,28.39189795,11.86164656,1.16276974,13.00800037,4.760000229,111.1917334,125,27.59332385,11.46488028,1.112193222,12.64866734,4.820000172,111.8999091,126.6200027,27.69526872,11.71285911,1.141655265,12.67000008,36735200,4483700,35782900,692600,7257900,1017684000,105397500
2016-06-27,4.71999979,109.5695114,126.6800003,26.74376869,11.01025677,1.110720515,13.23666668,5.050000191,111.537579,127.0500031,27.86517171,11.55580992,1.122014314,13.25399971,4.650000095,109.2565928,125.8300018,26.54837306,10.92759765,1.094270758,12.52466679,4.880000114,111.1670247,126.4400024,27.72075012,11.41528934,1.113421127,12.72399998,31025300,2301500,21228800,400200,5504900,449088000,108081000
2016-06-28,5.119999886,110.2941666,125.3199997,27.30447006,11.72939205,1.126924396,13.45266724,5.190000057,110.8047074,126.0199966,27.57632514,11.79552043,1.133062234,13.60333347,4.909999847,109.3636533,125.0599976,26.95615554,11.23343513,1.111456757,13.29399967,4.949999809,110.8047074,125.5599976,26.99013823,11.23343513,1.131834737,13.45933342,29221400,1912100,16001500,265600,6337900,381920000,93186000
